citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Rossi2026333,ARTICLE,Muscle loss and GLP-1R agonists use,"Rossi, Giada and Bucciarelli, Loredana and Mananguite, Chyrell-Lyn and Giovarelli, Matteo and Fiorina, Paolo",2026,Acta Diabetologica,10.1007/s00592-025-02611-2,https://www.scopus.com/pages/publications/105021245981?origin=resultslist,333 - 342,63,2,Review,Cited by: 21; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Kanbay2026,ARTICLE,Clinical outcomes of glucagon-like peptide-1 receptor agonist therapy in kidney transplant recipients: a systematic review and meta-analysis,"Kanbay, Mehmet and Abdel-Rahman, Sama Mahmoud and Guldan, Mustafa and Ozbek, Lasin and Genc, Nur I and Ak, Ahmet B and Covic, Adrian and Goren, Hayri K",2026,Clinical Kidney Journal,10.1093/ckj/sfag105,https://www.scopus.com/pages/publications/105036520465?origin=resultslist,,19,4,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ábel2026,ARTICLE,Semaglutide-Mediated Remodeling of Adipose Tissue in Type 2 Diabetes: Molecular Mechanisms Beyond Glycemic Control,"Ábel, Tatjana and Csobod Csajbókné, Éva",2026,International Journal of Molecular Sciences,10.3390/ijms27031186,https://www.scopus.com/pages/publications/105030038942?origin=resultslist,,27,3,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Etrusco2024,ARTICLE,"Incretin Hormone Secretion in Women with Polycystic Ovary Syndrome: Roles of Obesity, Insulin Sensitivity and Treatment with Metformin and GLP-1s","Etrusco, Andrea and Mikuš, Mislav and D’Amato, Antonio and Barra, Fabio and Planinić, Petar and Goluža, Trpimir and Buzzaccarini, Giovanni and Marušić, Jelena and Tešanović, Mara and Laganà, Antonio Simone",2024,Biomedicines,10.3390/biomedicines12030653,https://www.scopus.com/pages/publications/85188663951?origin=resultslist,,12,3,Review,Cited by: 27; All Open Access; Gold Open Access; Green Open Access,True,True,True
Andrzejczak2026,ARTICLE,GLP-1 Receptor Agonists in Chronic Inflammatory Skin Diseases: Immunometabolic Mechanisms and Translational Perspectives,"Andrzejczak, Klara and Kucharczyk, Emilia and Korgiel, Matylda and Drozdowska, Justyna and Maj, Joanna and Ponikowska, Małgorzata",2026,Pharmaceutics,10.3390/pharmaceutics18050605,https://www.scopus.com/pages/publications/105040155143?origin=resultslist,,18,5,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Abdelhamid2025,ARTICLE,"Glucagon-like Peptide-1 Receptor Agonists in Heart Failure: Mechanisms, Evidence and Identifying Optimal Candidates","Abdelhamid, Magdy and Abdrabou, Mostafa M. and Faris, Emanuel and Kafas, Sameh El and Hosny, Mohamed and Hassan, Ahmed",2025,Cardiac Failure Review,10.15420/cfr.2025.17,https://www.scopus.com/pages/publications/105026713438?origin=resultslist,,11,,Review,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Eze2026,ARTICLE,Cancer outcomes and biological mechanisms among patients with type 2 diabetes mellitus using glucagon-like peptide-1 receptor agonists: a systematic review and meta-analysis,"Eze, Ejike Daniel and Ntakirutimana, Leopold and Terkimbi, Swase Dominic and Walle, Muluken and Umar, Abdullahi Hussein and Wondimu, Diresibachew Haile and Olubiyi, Makinde Vincent and Okeke, Onyinye Cynthia and Onaadepo, Olufunke and Abdulazeez, Jimoh and Ikwuka, David Chibuike and Ani, Elemi John and Alagbonsi, Abdullateef Isiaka",2026,Frontiers in Oncology,10.3389/fonc.2026.1859759,https://www.scopus.com/pages/publications/105046545928?origin=resultslist,,16,,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
La Vignera2026,ARTICLE,Effects of Incretin-Based Therapies on Testosterone Levels and Incretin Response in Men with Hypogonadism: A Systematic Literature Review Following PRISMA 2020 Guidelines,"La Vignera, Sandro and Condorelli, Rosita",2026,Pharmaceuticals,10.3390/ph19081321,https://www.scopus.com/pages/publications/105048526120?origin=resultslist,,19,8,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
van Niekerk202414,ARTICLE,GLP-1R agonist therapy and vaccine response: Neglected implications,"van Niekerk, Gustav and Coelmont, Lotte and Alpizar, Yeranddy A. and Kelchtermans, Lara and Broeckhoven, Elias and Dallmeier, Kai",2024,Cytokine and Growth Factor Reviews,10.1016/j.cytogfr.2024.07.006,https://www.scopus.com/pages/publications/85199046925?origin=resultslist,14 - 24,78,,Review,Cited by: 8; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Hu2026,ARTICLE,Glucagon-like peptide-1 receptor agonists and advanced liver outcomes in type 2 diabetes: a systematic review and exploratory meta-analysis,"Hu, Jing-Hong and Chang, Ming-Ling and Huang, Tung-Jung and Liu, Nai-Jen and Hsieh, Yung-Yu",2026,Frontiers in Endocrinology,10.3389/fendo.2026.1874720,https://www.scopus.com/pages/publications/105044494629?origin=resultslist,,17,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Jones202618,ARTICLE,GLP-1 receptor agonist vs aspirin for primary prevention of colorectal cancer: Evidence from a real-world head-to-head comparison.,"Jones, Colton and Obomanu, Elvis and Neely, Ariana and Byfield, Karecia and Ugwu, Chidiebube and Megiso, Muluken and Verinumbe, Tarfa and Lewis, Danielle and Deepali, Fnu and Persad, Damion and Olliverrie, Akil and Arora, Sukeshi Patel",2026,Journal of Clinical Oncology,10.1200/JCO.2026.44.2_suppl.18,https://www.scopus.com/pages/publications/105040355073?origin=resultslist,18 - 18,44,,Review,Cited by: 4; All Open Access; Bronze Open Access,True,False,False
Tirandi2024,ARTICLE,"Role of glucagon-like peptide-1 receptor agonists in the treatment of obesity, cardiovascular disease, and cerebrovascular disease","Tirandi, Amedeo and Montecucco, Fabrizio and Carbone, Federico and Liberale, Luca",2024,Polish Archives of Internal Medicine,10.20452/pamw.16658,https://www.scopus.com/pages/publications/85186751128?origin=resultslist,,134,2,Review,Cited by: 18; All Open Access; Gold Open Access; Green Open Access,True,True,True
Rajan2026,ARTICLE,Current Insights and Future Directions on the Role of GLP-1 Receptor Agonists in Chronic Kidney Disease,"Rajan, Kavya and Jutley, Arjun Krishen and Holliday Jr, Michael W and Navaneethan, Sankar D",2026,International Journal of Nephrology and Renovascular Disease,10.2147/IJNRD.S522424,https://www.scopus.com/pages/publications/105033550828?origin=resultslist,,19,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Hong2024,ARTICLE,Role of glucagon-like peptide-1 receptor agonists in Alzheimer’s disease and Parkinson’s disease,"Hong, Chien-Tai and Chen, Jia-Hung and Hu, Chaur-Jong",2024,Journal of Biomedical Science,10.1186/s12929-024-01090-x,https://www.scopus.com/pages/publications/85208602828?origin=resultslist,,31,1,Review,Cited by: 68; All Open Access; Gold Open Access; Green Open Access,True,True,True
Curto2026,ARTICLE,Beyond weight loss: How metabolism in human adipocytes is shaped by GLP-1R agonists and dual GIPR/GLP-1R agonists,"Curto, Roberto and Giglione, Claudia and Cannarella, Rossella and Berisha, Hygerta and Hattab, Reham and Condorelli, Rosita A. and Vignera, Sandro La and Calogero, Aldo E. and Magni, Paolo",2026,Pharmacological Research,10.1016/j.phrs.2026.108278,https://www.scopus.com/pages/publications/105040742781?origin=resultslist,,230,,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Botros20241273,ARTICLE,INCRETIN-BASED THERAPY AND CANCER: ARE THEY ENEMIES OR ALLIES?; [العلاجات القائمة على الإنكريتين والسرطان: هل هم أعداء أم حلفاء؟],"Botros, Sandy R. and Matouk, Asmaa I. and Heeba, Gehan H.",2024,Bulletin of Pharmaceutical Sciences. Assiut,10.21608/bfsa.2024.308996.2222,https://www.scopus.com/pages/publications/85216215418?origin=resultslist,1273 - 1295,47,2,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Mezabrovschi2026,ARTICLE,"GLP-1 and Parkinson’s Disease: A Comprehensive Review of Biology, Mechanisms and Efficacy","Mezabrovschi, Roxana and Gegg, Matthew E. and Schapira, Anthony H. V.",2026,Cells,10.3390/cells15090804,https://www.scopus.com/pages/publications/105038777545?origin=resultslist,,15,9,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lee2024,ARTICLE,Glucagon-like peptide-1 receptor agonists (GLP-1RAs) as treatment for nicotine cessation in psychiatric populations: a systematic review,"Lee, Serene and Li, Maggie and Le, Gia Han and Teopiz, Kayla M. and Vinberg, Maj and Ho, Roger and Au, Hezekiah C. T. and Wong, Sabrina and Valentino, Kyle and Kwan, Angela T. H. and Rosenblat, Joshua D. and McIntyre, Roger S.",2024,Annals of General Psychiatry,10.1186/s12991-024-00527-9,https://www.scopus.com/pages/publications/85209780257?origin=resultslist,,23,1,Review,Cited by: 19; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wang2024,ARTICLE,Glucagon-like peptide-1 receptor agonists: new strategies and therapeutic targets to treat atherosclerotic cardiovascular disease,"Wang, Tianyu and Ding, Juncan and Cheng, Xinyi and Yang, Qiang and Hu, Pengfei",2024,Frontiers in Pharmacology,10.3389/fphar.2024.1396656,https://www.scopus.com/pages/publications/85192347436?origin=resultslist,,15,,Review,Cited by: 20; All Open Access; Gold Open Access; Green Open Access,True,True,True
Giamundo2026,ARTICLE,Contemporary Management of Acute Coronary Syndromes in the Cardiac Intensive Care Unit: From Rapid Diagnosis to Early Secondary Prevention,"Giamundo, Domenico Mario and Andò, Giuseppe and Mamas, Mamas A. and Pathak, Atul and Rosa, Salvatore De and Bernardi, Marco and Figliozzi, Stefano and Alasnag, Mirvat and Atar, Dan and Asher, Elad and Sabouret, Pierre",2026,Journal of Cardiovascular Development and Disease,10.3390/jcdd13080393,https://www.scopus.com/pages/publications/105048616978?origin=resultslist,,13,8,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Pantazopoulos20253621,ARTICLE,"GLP-1 Receptor Agonists, DPP-4 Inhibitors and the Skin—Diabetes Meets Dermatology: A Brief Narrative Review","Pantazopoulos, Dimitrios and Gouveri, Evanthia and Papi, Massimo and Papazoglou, Dimitrios and Papanas, Nikolaos",2025,Advances in Therapy,10.1007/s12325-025-03257-w,https://www.scopus.com/pages/publications/105007289073?origin=resultslist,3621 - 3633,42,8,Review,Cited by: 10; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Hashemi202595,ARTICLE,Pharmacologic Management of Heart Failure with Preserved Ejection Fraction (HFpEF) in Older Adults,"Hashemi, Ashkan and Kwak, Min Ji and Goyal, Parag",2025,Drugs and Aging,10.1007/s40266-024-01165-2,https://www.scopus.com/pages/publications/85217185563?origin=resultslist,95 - 110,42,2,Review,Cited by: 6; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Panou2026,ARTICLE,New pharmacological agents and emerging therapeutic targets for painful diabetic neuropathy,"Panou, Theodoros and Papanas, Nikolaos and Kempler, Peter",2026,Frontiers in Endocrinology,10.3389/fendo.2026.1788702,https://www.scopus.com/pages/publications/105037638718?origin=resultslist,,17,,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bushi2025,ARTICLE,Association Between GLP1 RAs Use and Risk of Colorectal Cancer: A Systematic Review and Meta-Analysis,"Bushi, Ganesh and Gaidhane, Shilpa and Ballal, Suhas and Kumar, Sanjay and Bhat, Mahakshit and Sharma, Shilpa and Kumar, M. Ravi and Sinha, Aashna and Khatib, Mahalaqua Nazli and Rai, Nishant and Sah, Sanjit and Lakhanpal, Sorabh and Shabil, Muhammed",2025,Health Science Reports,10.1002/hsr2.70490,https://www.scopus.com/pages/publications/85218505560?origin=resultslist,,8,2,Review,Cited by: 14; All Open Access; Gold Open Access; Green Open Access,True,True,True
Piras2026,ARTICLE,GLP-1 and GIP in Type 1 Diabetes Therapy: A Time for Reappraisal?,"Piras, Grazia and Brasili, Sara and Demontis, Davide and Della Sala, Leonardo and Cocchiara, Francesco and Maggi, Davide Carlo and Arecco, Anna",2026,Diabetology,10.3390/diabetology7030050,https://www.scopus.com/pages/publications/105033954449?origin=resultslist,,7,3,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lizcano2025,ARTICLE,"Hormonal modulation, mitochondria and Alzheimer’s prevention: the role of GLP-1 agonists and estrogens","Lizcano, Fernando and Sanabria, Daniela and Aviles, Eliana",2025,Frontiers in Molecular Biosciences,10.3389/fmolb.2025.1622186,https://www.scopus.com/pages/publications/105010938801?origin=resultslist,,12,,Review,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Becker2026649,ARTICLE,GLP-1 Receptor Agonists and Fertility: What Is Known So Far?,"Becker, Alice Scalzilli and Prauchner de Castilhos, Júlia and Shugair, Sophia Abur Said and Colombo, Talita and Hentschke, Marta Ribeiro",2026,Jornal Brasileiro de Reproducao Assistida,10.5935/1518-0557.20260028,https://www.scopus.com/pages/publications/105048335864?origin=resultslist,649 - 657,30,3,Review,Cited by: 0; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Argyrakopoulou2025,ARTICLE,Obesity and the Gut-Brain Axis in Type 1 Diabetes Mellitus: Terra Incognita?,"Argyrakopoulou, Georgia and Gitsi, Evdoxia and Dalamaga, Maria and Kokkinos, Alexander",2025,Current Obesity Reports,10.1007/s13679-025-00654-8,https://www.scopus.com/pages/publications/105011686471?origin=resultslist,,14,1,Review,Cited by: 4; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Goudra2025,ARTICLE,Glucose-Lowering Agents Developed in the Last Two Decades and Their Perioperative Implications,"Goudra, Basavana and Merli, Geno J. and Green, Michael",2025,Pharmaceuticals,10.3390/ph18010004,https://www.scopus.com/pages/publications/85216117234?origin=resultslist,,18,1,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zhang2024,ARTICLE,Binding sites and design strategies for small molecule GLP-1R agonists,"Zhang, Haibo and Wu, Tianxiao and Wu, Yong and Peng, Yuran and Wei, Xian and Lu, Tao and Jiao, Yu",2024,European Journal of Medicinal Chemistry,10.1016/j.ejmech.2024.116632,https://www.scopus.com/pages/publications/85197028686?origin=resultslist,,275,,Review,Cited by: 17; All Open Access; Green Open Access,True,False,True
Lixi2026,ARTICLE,Beyond Glycemic Control: Ocular Effects of Glucagon-like Peptide-1 Receptor Agonists,"Lixi, Filippo and Troisi, Mario and Calabresi, Valerio and Giagoni, Anina and Rossi, Costanza and Timofte-Zorila, Mihaela-Madalina and Tarași, Tudor-Corneliu and Vitiello, Livio and Tomi, Mara-Ioana and Gheorghe, Alina-Gabriela and Coco, Giulia and Lanzolla, Giulia and Giannaccare, Giuseppe",2026,Vision (Switzerland),10.3390/vision10020029,https://www.scopus.com/pages/publications/105043133070?origin=resultslist,,10,2,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ramírez-Mejía2025,ARTICLE,GLP-1 receptor agonists and gallbladder disease risk: insights into molecular mechanisms and clinical implications,"Ramírez-Mejía, Mariana M. and Ponciano-Rodriguez, Guadalupe and Eslam, Mohammed and Méndez-Sánchez, Nahum",2025,Therapeutic Advances in Endocrinology and Metabolism,10.1177/20420188251406456,https://www.scopus.com/pages/publications/105025459067?origin=resultslist,,16,,Review,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zhu2026,ARTICLE,Efficacy and safety of novel antidiabetic drugs in patients with type 2 diabetes and chronic kidney disease: a network meta-analysis,"Zhu, Xiaojian and Wang, Xingjia and Zhang, Peiru and Yang, Zhuoshi and Zhao, Na and Li, Jiameng and Shi, Yunze and Zhao, Yichen and Ma, Jian",2026,Frontiers in Endocrinology,10.3389/fendo.2026.1750615,https://www.scopus.com/pages/publications/105041408521?origin=resultslist,,17,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Scheen2024797,ARTICLE,Underuse of GLP-1 receptor agonists in the management of type 2 diabetes despite a favorable benefit-safety profile,"Scheen, André J.",2024,Expert Opinion on Drug Safety,10.1080/14740338.2024.2354885,https://www.scopus.com/pages/publications/85182898718?origin=resultslist,797 - 810,23,7,Review,Cited by: 15; All Open Access; Green Open Access,True,False,True
Raza2026,ARTICLE,Efficacy and Safety of Glucagon-Like Peptide 1 Receptor Agonists in Parkinson Disease: A Systematic Review and Meta-Analysis,"Raza, Hassan and Nizam, Bakhtmeena and Padaniya, Arif and Farid, Muhammad Aqib and Nabi, Amber and Hasan, Muhammad Qasim and Salih, Muhammad and Patel, Apurva Hiteshkumar and Inam, Noora and Rehman, Mohammad Ebad Ur and Khan, Usman and Alsubari, Asma'a Munasar Ali",2026,Brain and Behavior,10.1002/brb3.71344,https://www.scopus.com/pages/publications/105033580979?origin=resultslist,,16,4,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
de Oliveira2025,ARTICLE,Investigation of clinical outcomes on the oral or injectable use of semaglutide and cardiovascular risks: a systematic review,"de Oliveira, Barbara Vanzelli and Franco, Pedro Henrique Moura and Nogueira, Márcia Caparroz and Faria, Mikaell Alexandre Gouvêa",2025,International Journal of Nutrology,10.54448/ijn25207,https://www.scopus.com/pages/publications/105003469002?origin=resultslist,,18,2,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Yang2025,ARTICLE,Sex Differences in the Efficacy of Glucagon-Like Peptide-1 Receptor Agonists for Weight Reduction: A Systematic Review and Meta-Analysis,"Yang, Yucheng and He, Liyun and Han, Shumeng and Yang, Na and Liu, Yiwen and Wang, Xuechen and Li, Ziyi and Ping, Fan and Xu, Lingling and Li, Wei and Zhang, Huabing and Li, Yuxiu",2025,Journal of Diabetes,10.1111/1753-0407.70063,https://www.scopus.com/pages/publications/86000048883?origin=resultslist,,17,3,Review,Cited by: 71; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bhaduri2026,ARTICLE,Burden and Risk of Depression in Patients Receiving Semaglutide: A Systematic Review and Meta-Analysis,"Bhaduri, Gaurab and Roy, Shilanjan and Kalia, Anchin and Gokalani, Rutul and Saboo, Banshi",2026,Clinical Obesity,10.1111/cob.70105,https://www.scopus.com/pages/publications/105047008962?origin=resultslist,,16,5,Review,Cited by: 0; All Open Access; Green Open Access,True,False,True
Kupnicka2024,ARTICLE,GLP-1 Receptor Agonists: A Promising Therapy for Modern Lifestyle Diseases with Unforeseen Challenges,"Kupnicka, Patrycja and Król, Małgorzata and Żychowska, Justyna and Łagowski, Ryszard and Prajwos, Eryk and Surówka, Anna and Chlubek, Dariusz",2024,Pharmaceuticals,10.3390/ph17111470,https://www.scopus.com/pages/publications/85210239691?origin=resultslist,,17,11,Review,Cited by: 13; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lee2026,ARTICLE,Metabolic Flux Adaptations During GLP-1 Receptor Agonist Therapy: Redox Implications,"Lee, Jaewang and You, Ji Hyeon and Park, Hyun Jin and Roh, Jong-Lyel and Paek, Sun Ha",2026,Current Obesity Reports,10.1007/s13679-026-00709-4,https://www.scopus.com/pages/publications/105034627689?origin=resultslist,,15,1,Review,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Khan2026,ARTICLE,"Integrating GLP-1 Receptor Agonists into Modern Stroke Prevention: Evidence, Mechanisms, and Clinical Consideration—A Narrative Review","Khan, Shayan and Herbst, William and Tajrishi, Farbod Zahedi and Notani, Sonali and Knight, Alexander and Jamil, Zina and Ferdinand, Keith C.",2026,Biomedicines,10.3390/biomedicines14040743,https://www.scopus.com/pages/publications/105037219631?origin=resultslist,,14,4,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Marani2026,ARTICLE,Effects of GLP-1 Receptor Agonists on Psoriasis: An “Agent-Specific” Systematic Review of the Literature,"Marani, Andrea and Neri, Eleonora and Morea, Edvige and Bertolla, Davide and Gualdi, Giulio and Borghi, Alessandro and Conti, Andrea and Amerio, Paolo",2026,Journal of Clinical Medicine,10.3390/jcm15135126,https://www.scopus.com/pages/publications/105044626871?origin=resultslist,,15,13,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yu2025,ARTICLE,Impact of monotherapy and combination therapy with glucagon-like peptide-1 receptor agonists on exosomal and non-exosomal MicroRNA signatures in type 2 diabetes mellitus: a systematic review,"Yu, Haifeng and Davoudi, Maryam and Sadegh-Nejadi, Sahar and Miao, Xiaolei and Bagherieh, Molood and Afrisham, Reza",2025,Journal of Translational Medicine,10.1186/s12967-025-06461-y,https://www.scopus.com/pages/publications/105003821781?origin=resultslist,,23,1,Review,Cited by: 17; All Open Access; Gold Open Access; Green Open Access,True,True,True
Shah2025191,ARTICLE,Consensus Report on Glucagon-Like Peptide-1 Receptor Agonists as Adjunctive Treatment for Individuals With Type 1 Diabetes Using an Automated Insulin Delivery System,"Shah, Viral N. and Peters, Anne L. and Umpierrez, Guillermo E. and Sherr, Jennifer L. and Akturk, Halis Kaan and Aleppo, Grazia and Bally, Lia and Cengiz, Eda and Cinar, Ali and Dungan, Kathleen and Fabris, Chiara and Jacobs, Peter G. and Lal, Rayhan A. and Mader, Julia K. and Masharani, Umesh and Prahalad, Priya and Schmidt, Signe and Zijlstra, Eric and Ho, Cindy N. and Ayers, Alessandra T. and Tian, Tiffany and Aaron, Rachel E. and Klonoff, David C.",2025,Journal of Diabetes Science and Technology,10.1177/19322968241291512,https://www.scopus.com/pages/publications/85208779034?origin=resultslist,191 - 216,19,1,Review,Cited by: 28; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Liu202510383,ARTICLE,The Clinical Application of GLP-1RAs and GLP-1/GIP Dual Receptor Agonists Based on Pharmacological Mechanisms: A Review,"Liu, Zhao and Yu, Shanshan and Jin, Xinyan and Sheng, Luguang and YanMu, Mai Re and Gao, Jie and Lu, Jun and Lei, Tao",2025,"Drug Design, Development and Therapy",10.2147/DDDT.S559919,https://www.scopus.com/pages/publications/105022651372?origin=resultslist,10383 - 10409,19,,Review,Cited by: 14; All Open Access; Gold Open Access; Green Open Access,True,True,True
Melnikov2026,ARTICLE,Beyond Weight Loss: Thromboinflammation as a Candidate Mechanism for the Cardiovascular Benefit of GLP-1 Receptor Agonists,"Melnikov, Ivan and Borodko, Daria and Alekseev, Vyacheslav",2026,Cells,10.3390/cells15171578,https://www.scopus.com/pages/publications/105050212075?origin=resultslist,,15,17,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Temperley20262244,ARTICLE,Metabolic Modulation in Cancer Care: The Potential Role of Glucagon-Like Peptide-1 Receptor Agonists,"Temperley, Hugo C. and Kelly, Michael E.",2026,Journal of Clinical Oncology,10.1200/JCO-26-00062,https://www.scopus.com/pages/publications/105044611136?origin=resultslist,2244 - 2252,44,23,Review,Cited by: 0; All Open Access; Green Open Access,True,False,True
Tongta2025,ARTICLE,Neurobiological Mechanisms and Therapeutic Potential of Glucagon-like Peptide-1 Receptor Agonists in Binge Eating Disorder: A Narrative Review,"Tongta, Sujitra and Sungkaworn, Titiwat and Pathomthongtaweechai, Nutthapoom",2025,International Journal of Molecular Sciences,10.3390/ijms262210974,https://www.scopus.com/pages/publications/105023092417?origin=resultslist,,26,22,Review,Cited by: 12; All Open Access; Gold Open Access,True,True,False
Panou2026641,ARTICLE,Glucagon-Like Peptide-1 Receptor Agonists: Their Potential Role in Prediabetes,"Panou, Theodoros and Gouveri, Evanthia and Popovic, Djordje S. and Papazoglou, Dimitrios and Papanas, Nikolaos",2026,Diabetes Therapy,10.1007/s13300-026-01865-5,https://www.scopus.com/pages/publications/105035694652?origin=resultslist,641 - 669,17,5,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Oesterle2025,ARTICLE,Glucagon-like Peptide-1 Receptor Agonists: A New Frontier in Treating Alcohol Use Disorder,"Oesterle, Tyler S. and Ho, Ming-Fen",2025,Brain Sciences,10.3390/brainsci15070702,https://www.scopus.com/pages/publications/105011482618?origin=resultslist,,15,7,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sancho-Haro2026,ARTICLE,"Optimizing Weight Loss in the GLP-1 Era: Preserving Muscle Mass, Function and Metabolic Health Through Precision Nutrition and Resistance Training","Sancho-Haro, Edgar and Muñoz-López, Mario and Baz-Valle, Eneko and Villanueva-Tobaldo, Carlota Valeria and Tornero-Aguilera, José Francisco and López-Gil, José Francisco and López-Moreno, Miguel and Martín-Rodríguez, Alexandra and Clemente-Suárez, Vicente Javier",2026,Pharmaceuticals,10.3390/ph19060897,https://www.scopus.com/pages/publications/105043090873?origin=resultslist,,19,6,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zaitoon2025,ARTICLE,Beyond Weight Loss: Optimizing GLP-1 Receptor Agonist Use in Children,"Zaitoon, Hussein and Wauters, Aimee D. and Rodriguez, Luisa M. and Lynch, Jane L.",2025,Children,10.3390/children12111427,https://www.scopus.com/pages/publications/105023056397?origin=resultslist,,12,11,Review,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Nijakowski2026,ARTICLE,Relationship Between GLP-1-Based Therapies and Periodontal Health: A Systematic Review of Current Evidence and Future Perspectives,"Nijakowski, Kacper and Gruszczyński, Dawid and Łacinik, Szymon and Zdrojewski, Jakub and Ottolenghi, Livia and Mazur, Marta",2026,International Journal of Molecular Sciences,10.3390/ijms27146447,https://www.scopus.com/pages/publications/105045898189?origin=resultslist,,27,14,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lin2026,ARTICLE,Inflammatory mechanisms in diabetic nephropathy: emerging insights and targeted therapeutics,"Lin, Shengnan and Shu, Zheng and Zhou, Mi and Jia, Zhen and Wei, Tianshu and Zhou, Xiaojun",2026,Frontiers in Medicine,10.3389/fmed.2025.1722159,https://www.scopus.com/pages/publications/105029171659?origin=resultslist,,12,,Review,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Alfaris2024,ARTICLE,"GLP-1 single, dual, and triple receptor agonists for treating type 2 diabetes and obesity: a narrative review","Alfaris, Nasreen and Waldrop, Stephanie and Johnson, Veronica and Boaventura, Brunna and Kendrick, Karla and Stanford, Fatima Cody",2024,eClinicalMedicine,10.1016/j.eclinm.2024.102782,https://www.scopus.com/pages/publications/85202532510?origin=resultslist,,75,,Review,Cited by: 185; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wang2025,ARTICLE,Navigating Sarcopenia Risks in GLP-1RA Therapy for Advanced Heart Failure,"Wang, Winston and Green, Danielle and Ibrahim, Ramzi and Abdelnabi, Mahmoud and Pham, Hoang Nhat and Forst, Beani and Allam, Mohamed and Sarkis, Patrick and Bcharah, George and Farina, Juan and Ayoub, Chadi and Sorajja, Dan and Arsanjani, Reza",2025,Biomedicines,10.3390/biomedicines13051108,https://www.scopus.com/pages/publications/105006528202?origin=resultslist,,13,5,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wu2026,ARTICLE,Spatial-Bioenergetic-Immune Axis in Type 2 Diabetes Mellitus-Associated Sarcopenia: A Review from Pathogenesis to Targeted Reconstruction,"Wu, Lingfeng and Ye, Hong and Wang, Xiaofeng and Ding, Qinggang and Zhang, Wenlong",2026,Journal of Inflammation Research,10.2147/JIR.S627857,https://www.scopus.com/pages/publications/105048843483?origin=resultslist,,19,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
